n_neighbors,min_dist,n_components,n_seeds,trustworthiness_consensus,trustworthiness_mean_seeds,best_k,best_silhouette,best_ari_seed_consensus,best_min_cluster_size
31,0.115,13,5,0.9227552887551325,0.9439179989433957,60,0.6013099551200867,0.6969578372877688,10
36,0.0425,4,5,0.9182395179425733,0.9370145825221234,60,0.6520253419876099,0.6679747185446311,10
36,0.0425,5,5,0.9214789479460886,0.9408766922981192,20,0.6507339477539062,0.6832156237169162,11
36,0.0425,6,5,0.9233783425468977,0.9421323818995149,25,0.6465829610824585,0.6604396106385917,10
36,0.0425,7,5,0.9211824040846468,0.9419828632378449,20,0.6617584228515625,0.7033608507699365,10
36,0.0425,8,5,0.9202871399479979,0.9429635373497216,20,0.6619293093681335,0.6818520927001366,10
36,0.0425,9,5,0.9236345012308129,0.9419418636000648,60,0.6220520734786987,0.6814463642110848,10
36,0.0425,10,5,0.9204135940871113,0.942562499624311,20,0.6656270623207092,0.7281934531834015,10
36,0.0425,11,5,0.9232893571254125,0.9423810023137991,20,0.6653020977973938,0.6923954714934526,10
36,0.0425,12,5,0.9229383578371623,0.9424950826482436,20,0.6671721339225769,0.7287641486947144,10
36,0.0425,13,5,0.9220004376916153,0.9428192015267112,20,0.6766945123672485,0.7126954152395444,18
36,0.05,4,5,0.9194373814909877,0.9370035623110564,70,0.6491933465003967,0.678575736376772,7
36,0.05,5,5,0.9208242360934398,0.941382019067414,20,0.6669395565986633,0.6167922497167566,10
36,0.05,6,5,0.922148397939599,0.9423877168504816,30,0.6547796726226807,0.6931479095561734,10
36,0.05,7,5,0.9228438066525119,0.9421452944700581,30,0.6475656032562256,0.6767451994521658,10
36,0.05,8,5,0.9230560180704745,0.9429403347962385,20,0.6363133192062378,0.7064106469715842,18
36,0.05,9,5,0.9229595967894006,0.9422512799585551,20,0.625353991985321,0.6810004984019071,11
36,0.05,10,5,0.9196616594834928,0.9428022281753625,20,0.6598172187805176,0.7032930710062533,10
36,0.05,11,5,0.9228846593541444,0.9427470558782585,20,0.6428640484809875,0.6004356807944538,10
36,0.05,12,5,0.9219283499270996,0.9428268288485526,20,0.6305714845657349,0.663624391128393,10
36,0.05,13,5,0.9222452644817262,0.9429670148385473,20,0.6874644160270691,0.6387799319715868,10
36,0.1,4,5,0.9209481077184445,0.9375423860693847,30,0.608464241027832,0.6732923812966083,10
36,0.1,5,5,0.9228240370617491,0.9429093090060505,35,0.611940324306488,0.6775921780278787,10
36,0.1,6,5,0.9231789323842149,0.9437717039717508,70,0.6058419942855835,0.6671662774476428,10
36,0.1,7,5,0.9231776411271606,0.9438158872260616,20,0.5941166281700134,0.6214271604434785,10
36,0.1,8,5,0.9230126496438913,0.9445160157061384,20,0.6071389317512512,0.6212191751389724,10
36,0.1,9,5,0.9231735892515763,0.943402818546993,20,0.6248626708984375,0.6842189258750113,10
36,0.1,10,5,0.9220469452086237,0.9439798679667399,20,0.6200674176216125,0.7302600837993835,10
36,0.1,11,5,0.9227577822170305,0.9441489603043092,45,0.6065708994865417,0.68015793637797,10
36,0.1,12,5,0.9238078858849352,0.9440656564138632,20,0.6036009192466736,0.7284212420270035,10
36,0.1,13,5,0.9229033157922741,0.9443495058826779,20,0.6382254958152771,0.7125351282198127,10
36,0.115,4,5,0.9199156809143525,0.9372746595033068,20,0.6056356430053711,0.6766788563700306,18
36,0.115,5,5,0.923045487646566,0.9430560670491905,30,0.6101425886154175,0.6642094303216936,10
36,0.115,6,5,0.9214646550662804,0.9441380514085054,70,0.5912579894065857,0.6867317361328205,10
36,0.115,7,5,0.9208645767448612,0.9444574727828616,20,0.603376030921936,0.6857341659316196,11
36,0.115,8,5,0.9231036164770634,0.9449086379976432,20,0.5991052389144897,0.6974316692735423,10
36,0.115,9,5,0.9238381858996065,0.9440076478038499,25,0.6021142601966858,0.6246135659820534,10
36,0.115,10,5,0.9233265586864087,0.9446719550321957,25,0.5958757996559143,0.6792370485649102,10
36,0.115,11,5,0.9231186217745567,0.9445869947706316,20,0.5829193592071533,0.6513038733864174,10
36,0.115,12,5,0.921840767077932,0.9445553367097478,30,0.5949867367744446,0.6449425955487604,10
36,0.115,13,5,0.9222548375943703,0.9448378548480134,30,0.5888885855674744,0.6539405181131244,10
